SwitchPairsDijkstra1000
31156
31255
31075
30976
30940
31444
31795
30949
31309
31012
31075
31318
31291
31480
31120
31372
31138
31426
30994
31255
31336
31120
31048
31372
31507
31183
30913
31111
31165
30940
30985
31165
31390
31012
31534
31300
31057
30940
31111
31102
31219
31498
31129
31318
31282
31057
31354
30967
30742
30787
31408
31048
31120
31309
31165
31210
31201
31264
31336
31633
31273
31516
31093
31309
31138
31030
30877
31543
31606
31192
31120
31201
30922
30841
30922
31840
31381
31300
31120
31372
31111
31084
31741
30922
31408
31588
30697
31408
31345
31309
31390
31534
31084
31498
31345
31066
31093
31552
31021
31165
31282
31426
30949
30877
31075
31273
31795
31174
31057
31165
31111
31345
31183
31264
31498
31003
30967
30949
31579
30985
31246
31156
30580
30949
31417
30994
31228
31075
31255
31228
31246
31111
31309
31003
30868
31327
31417
31390
31138
30985
31309
31048
30967
31120
30913
31471
30976
31120
30778
31120
30913
31318
30868
31201
31156
31156
31129
31003
31345
31471
31255
31255
31111
30850
31255
31471
31282
30967
31516
30796
31129
31183
31255
31111
31057
30931
31444
31309
31318
31030
30688
30877
31129
31282
31318
31444
30904
31003
31066
31444
30985
30958
31003
31462
31489
31174
31030
31084
31138
31318
31336
31417
30958
30976
30733
31039
31363
31120
31390
30958
31192
30868
30787
30931
31246
31210
31561
31579
30841
31318
31552
31273
31057
31084
30850
31408
31354
31327
31237
30868
30895
31093
31021
31309
31246
31102
31129
31273
31462
30778
31156
31012
31408
30706
31597
31273
30904
31084
31075
30949
31111
31444
31219
31084
31309
30976
31084
30994
31138
31219
30850
31327
31561
31147
31093
30931
31273
31102
31516
30949
31102
31390
31354
31246
31390
31228
31111
31084
31300
30958
30967
30967
30922
30985
31021
31138
31147
31309
31048
31660
30958
31120
31084
31093
31201
31318
30976
31156
31174
31255
31201
30805
30976
31192
31192
31138
31102
30922
31192
31318
31498
31237
31408
31030
31237
31003
31120
30832
31381
31363
31381
31516
31075
31111
31129
30949
31003
31723
30868
30787
31174
31372
31021
30994
31399
31408
30562
31381
31192
31129
31453
30994
30778
31219
30886
31057
31102
31219
31003
31291
31057
31300
31336
31840
31363
31075
31264
31246
31273
31012
31525
30823
31021
31201
31102
30715
31219
31084
31174
30805
30967
31093
31012
30967
31057
31057
30832
31075
31093
31381
30832
30778
31507
31084
31102
30967
30895
30868
30832
31669
31066
31264
31228
31264
31525
31372
31453
31039
30931
31462
31210
31399
31147
31003
31354
31336
31129
31435
31210
31813
31138
31147
31237
31039
31111
31219
31192
30976
31615
31228
30877
31219
31408
31264
31318
31588
31498
31246
31075
31102
31390
31111
31453
31237
31075
31201
31417
30868
30976
31246
31174
31066
31228
31255
31336
31408
30607
31453
31453
31093
31426
31426
31309
31507
31309
31273
31120
30787
31354
30931
31057
31075
31534
31552
31498
31201
31327
31237
30796
31615
31264
30859
31057
31381
31156
31552
30814
30949
31354
31453
31273
30967
31480
30877
31246
31399
31237
30940
31318
31183
31111
30985
30643
30598
31426
31120
31048
31129
31210
30985
31390
30805
30841
30850
31597
31192
31300
31219
31138
30994
30985
30922
31453
31255
31291
31435
30985
30904
31912
31273
31507
31156
31678
30985
30994
30922
31165
31147
31201
31003
30931
31255
31201
31129
31417
31084
31030
30868
31282
30832
30949
30904
31012
31264
30877
31354
31507
31228
30958
31768
31543
31138
31138
31561
31345
30940
31048
31426
31606
31066
30931
30940
31174
31435
31390
31381
30886
31111
31039
30967
31228
31534
31039
31273
31246
31462
31084
31048
30841
30859
31111
31408
31237
31039
31156
31309
31300
31300
31219
31696
30994
31264
30886
31129
31417
30859
30994
31417
31597
31075
30958
31309
31183
30931
31318
31174
30958
