SwitchPairs10000
46753
46672
46537
47041
45736
46402
45961
47023
46312
46933
46519
46744
46438
46186
46546
46303
46204
46573
46627
46807
46708
46834
47122
46429
47032
46771
46447
46672
46591
46465
46960
46681
46303
46258
46294
46906
46618
45916
46267
46528
46177
46618
46312
46843
46312
46465
47518
46672
46168
46816
46807
46870
46636
46771
46834
47248
46942
46429
47473
47176
47554
46699
47392
47095
47113
46861
46708
46249
46987
47284
46438
46456
46771
47014
46537
46978
46663
46294
46195
46915
46573
46069
46177
46411
46321
46519
45628
46249
46924
46186
46384
46240
46222
46960
46321
46888
46294
46258
46078
46123
47221
46474
46663
46411
46861
46762
47554
46330
47383
46402
46708
47671
47698
46753
46411
45970
46798
47203
46339
47329
46906
46033
46402
46762
47554
48013
46438
46672
47005
46906
46141
45997
47320
47014
46834
47095
47257
46294
47113
46744
47419
46564
46438
46483
45880
46942
46231
46483
46627
46654
46852
46249
46015
46465
46474
46735
47509
46483
46528
46762
45970
49300
46753
46123
47635
47284
46951
46978
46600
46483
46168
46204
46681
46987
45718
46834
46528
47068
46879
46942
46303
46033
46996
46735
46510
45979
46636
46996
46744
46411
46726
46204
46852
46762
47878
46087
46447
46150
46393
47437
46294
46447
46483
46753
46600
46897
46924
46357
46501
46222
46069
46150
45682
47635
47176
45853
46735
48193
46321
46114
46033
46213
46825
47212
47356
47446
47203
46267
47059
46492
46078
46762
46483
46483
47077
46006
47059
46582
47779
46087
47950
45862
47761
46195
46501
45781
45916
47014
47122
46258
46789
46366
46654
46213
46762
46924
46807
46816
46402
46681
46204
46339
45997
46609
46906
48031
47275
48391
45997
46357
46564
46762
46636
46258
46393
47887
46159
46096
46249
46420
46321
46330
46078
46474
46384
47347
46330
46996
46357
47167
46339
46888
47968
46357
46690
47212
46816
46429
47221
46330
46726
47014
47437
46321
46609
46447
46249
45844
46195
47248
46429
46213
46555
46825
46825
46942
46807
47635
47050
45961
47923
46996
46879
46483
46249
46033
46555
46735
46996
46618
46339
45808
46384
46465
46519
45934
46483
46465
46303
46996
45970
47320
46573
46123
46771
46285
46654
46168
46771
46852
48355
46762
47140
46501
47581
46807
46753
47446
46942
46672
47383
46654
47563
47392
46078
45691
46411
46843
46780
48310
47086
47635
46519
47680
46384
46105
47167
46501
46483
46510
46654
46618
46240
46798
46303
46591
46438
46042
45790
46438
46627
46006
47617
47275
47248
46177
46870
46582
46033
47482
45736
47671
46897
46438
46492
46105
46168
47410
46519
47158
46537
46645
46402
46627
47320
47275
47176
47194
47482
46078
46447
46357
46285
46681
46096
46348
46798
46357
47284
46096
46177
48247
46960
46699
46618
46978
46591
47212
47491
46573
46285
46807
46501
46222
48004
46924
46546
46618
46528
46843
45943
46798
45754
46798
47050
46321
47032
47707
46321
47779
46006
47563
46753
47275
46447
46051
46663
46888
46465
47311
46627
46699
47257
46204
46186
47059
46384
47257
46321
46375
45808
47086
46609
46879
46042
46717
46726
46933
46780
46411
46762
46960
46537
46996
47212
46339
47302
47905
45916
46978
46510
46321
45988
46582
46510
45736
46060
46123
46339
46060
46537
47014
47428
46816
46924
47311
46519
47104
46258
47014
46114
46447
45898
46060
46195
47041
46195
46879
48166
47059
46240
45745
46267
47050
46852
46150
47752
46726
46366
47887
47275
46231
48004
47158
46789
46978
46492
46789
46645
46150
46114
47059
46789
46798
46141
46654
46123
47095
45898
46195
47284
47464
46735
46906
46249
46519
46699
47158
46312
45970
47590
46456
45997
46438
47113
46825
47131
46681
47356
46780
45772
47437
46285
46186
46663
47158
45790
46015
46096
47014
47266
46492
46114
46906
46888
46393
47149
46663
46690
47725
46276
47068
47455
46510
47239
46834
46267
46771
46366
46213
46744
46312
46312
47608
46816
46861
46663
46726
46735
45916
46690
46420
46258
47878
47617
46780
47122
46303
46726
46987
46978
47563
46492
46717
46348
46339
46816
46393
45880
46807
47437
46348
47149
46087
45952
46681
46474
46771
46159
47203
46528
46906
46150
47347
46339
46258
46555
45997
47257
46753
46546
46285
46303
46879
47455
46636
47023
46573
46222
46150
46528
47473
46681
46654
46708
46402
46384
47203
46411
45862
46366
45943
46519
46105
46546
46087
46654
46636
47257
46564
46159
46600
46600
46807
46339
46699
47086
46771
46384
46411
47158
46069
46393
47167
47662
46879
46564
46825
47194
46996
45898
46600
47086
46852
46690
45736
46699
46897
46663
46753
47581
46375
46618
47032
46537
45970
46933
46375
46744
46285
45997
46276
46123
46834
47734
46078
46762
46366
46681
46960
46195
46411
47077
46888
47491
47212
46330
46960
46762
46780
46438
45826
46609
46105
48022
46834
48526
46375
46258
46591
46816
47095
46735
46780
46654
46330
47356
45889
46807
46024
46672
46528
46492
48076
46357
46996
46591
46744
46960
46915
46420
49210
45754
46330
46564
47500
46771
47068
47104
46780
46726
46915
47428
46672
46429
48076
47491
46690
46195
47131
46105
46879
46897
46321
46915
47536
46798
47131
46906
47581
46744
46393
46816
46339
47599
45736
46771
46870
46051
46312
46258
47770
46735
46492
46168
46240
46681
46348
46987
46735
46060
46843
46042
46411
46699
46258
46987
46024
46798
46402
46717
46258
46447
46384
46753
46609
46375
46465
46240
46024
46780
46402
47050
46672
47284
46789
46780
46762
47887
47554
46636
46123
47626
47194
46429
46924
46096
46609
46744
47365
46924
46834
46429
46447
47239
46924
46600
46708
47833
46249
46762
46312
46051
46600
47311
46546
47176
46906
46627
46852
48067
46762
46510
46933
47779
46384
46420
46474
46546
46888
46834
46339
46195
47005
47005
47734
47041
46339
46627
46393
46114
46978
46609
46537
47482
46375
46222
46330
46519
47752
46996
46213
47311
46285
46123
47005
46942
46582
46123
47635
46825
47338
46735
46321
46240
46942
46168
46078
46708
46060
46627
46366
47743
46177
46312
47716
45844
46528
47131
46690
46915
47158
46645
46951
46897
47032
47437
47689
46339
45862
46177
47338
47041
46303
46420
46879
46618
47788
46519
46699
46204
46357
46969
46816
47608
46501
45988
46960
46177
45745
45979
46852
46861
46564
46258
47194
46393
46627
46285
47680
46402
45997
46987
46654
45961
46096
47239
46834
46942
47077
46348
46852
45718
46672
46222
46645
47212
46438
46339
46699
46384
47203
46105
46564
47023
46420
46654
46294
46879
45826
47500
46393
46978
46843
46861
45772
47356
46510
46213
47347
45889
46555
46375
46672
46555
46132
47005
46564
46978
46987
46258
46564
47122
46159
47176
46438
46123
46204
46276
46564
47572
46447
46555
46159
45844
46267
46573
47446
46276
46303
46753
46978
46528
46546
47383
46924
46627
46339
46123
46348
46519
46204
47023
46510
48049
46312
46357
46699
46429
46906
45898
47410
47221
46798
46960
47113
46465
46618
46708
45970
46600
46816
46141
46177
46600
46330
46960
47059
46672
46078
46123
46861
47446
46420
46213
46321
46888
47689
47536
48049
46762
46591
47005
46249
46897
46474
45988
46420
45997
47086
46222
46015
46249
46996
46339
47167
46447
46195
46348
47014
47824
46114
46357
46375
46420
46222
46951
46555
46798
46186
46384
46744
46861
46690
47104
46258
46969
46510
46447
46105
46681
46294
46375
46267
46222
45862
46474
46222
46366
46150
46771
45961
46933
46204
47428
46177
47950
46168
46222
46555
47005
46042
46726
46294
46663
46195
46582
46357
47050
47968
47293
46690
45961
46312
47419
46798
46870
47077
47482
46717
46240
47095
46582
46141
46069
46330
46978
46258
46087
46177
45826
46879
46564
47059
46897
48112
46249
46492
46780
47509
46924
46114
46699
46816
47104
46573
46717
45862
46249
46555
47158
46798
47230
46249
47131
46483
46519
46699
46186
47509
47347
46555
46006
46501
47608
45691
46303
46330
46753
46303
47113
46330
45736
47527
46384
48877
46375
46258
46942
46861
47986
46510
47338
46924
46186
46690
46636
46825
47554
46375
45934
46753
46582
46231
46015
47806
46141
46501
46096
46321
46726
46213
46690
46096
47248
46753
46249
46087
46294
46906
46348
47050
45727
47626
46105
46420
46636
46033
46285
46231
46573
46924
46582
46708
47671
46060
46816
46051
46591
46150
47383
47248
46663
45790
46312
46609
46906
46177
46672
47536
47716
46510
46096
47212
47428
46825
46672
46690
46483
45763
46114
46528
47041
46438
46429
46636
46474
47005
46555
46339
46519
46483
46537
47014
46681
45952
46366
46861
46177
46429
46735
47437
46321
46429
46852
46510
46852
45916
46519
46204
46258
46348
46933
46816
47050
47401
46600
46519
46771
46906
46159
46717
46015
47536
46699
46744
47428
46843
46591
46447
46294
46114
