SwitchPairs100
71881
70675
74113
71827
70297
72475
74527
68947
68551
70819
72493
73357
72529
72709
72583
74311
72673
72277
71269
72475
71323
71521
70765
72673
71521
72817
75643
69451
73897
70783
71017
68515
71629
70747
72493
72079
70009
70081
73231
70423
71107
68083
71359
69289
69487
71827
71881
67597
71017
72637
69811
72169
67075
73807
72403
70963
69019
72151
70171
69073
75157
71503
70459
72835
71449
68785
72997
70459
72385
73357
71251
71575
70873
69289
67075
71431
70351
69289
70711
70783
73645
73141
68173
70207
72043
68839
71071
73015
70927
70999
70027
72907
71971
71989
71449
73123
68767
72547
73771
73375
