Dijkstra100000
35269
34981
35098
34963
35287
35134
34855
35116
35170
35233
34855
35521
35017
35269
35269
34801
35764
35053
35026
35017
34954
34909
34972
35260
35035
35098
34828
34945
34621
35188
34891
35017
34900
35314
35152
34846
35512
35107
34783
35656
35377
35170
35134
34756
35071
35017
34855
35296
34414
34918
35152
35089
35116
35062
35215
34990
35224
34999
34999
35053
35395
35260
34900
35305
34666
35026
35071
35404
35080
35134
35197
35035
35017
35089
35116
35233
35233
35575
35584
35161
34990
35476
35260
35278
34972
34792
35134
35206
35188
34900
35332
35377
35179
34576
35125
35242
34855
35188
35143
35242
35233
34819
35071
35431
35404
35053
35584
35305
34972
34765
34981
35386
35179
35287
35323
35116
35512
35098
34990
35179
35206
35089
35593
35134
35161
34774
34999
34999
34999
35233
35458
34909
35278
35296
35161
35188
35170
35170
35170
35188
35215
34567
35251
35215
35053
35296
34999
34765
35368
34810
35206
35323
35053
34828
34585
35071
34882
35098
35026
34747
34801
35287
35197
35107
35089
34855
35017
35044
35278
35674
34837
35053
35215
35017
34945
35197
34675
35305
34909
35233
35215
35035
35080
35098
35035
35026
35323
35143
35053
35188
35602
35269
35206
35044
35197
34450
35350
35215
35107
34837
35053
34981
35530
34378
35278
35116
34936
35143
34918
35440
34927
35170
35089
35287
35341
35026
35341
34810
34999
34846
35197
35395
34936
35080
35017
34918
34684
35458
35296
35206
35305
35503
35098
35008
35269
35503
35026
35242
34954
34738
35188
35278
35449
35053
35008
34891
34918
35125
35602
34963
35395
35053
35188
34909
35008
35269
34783
35089
35467
35242
34819
35179
35332
34999
34846
35134
35575
34972
34909
35044
35287
35287
35170
35359
35314
34891
35395
35404
35125
35107
35008
35251
35188
35305
35278
35296
35449
35386
35287
35035
35053
34900
35134
35350
35584
34945
34891
35359
35125
34882
35206
35134
34864
35116
35377
34945
34801
35431
35269
35413
35143
35179
34990
34999
34738
34900
35035
35368
34891
35152
35692
35080
35134
35125
35161
35260
35359
35017
35449
35602
35107
35422
35485
35125
35296
35197
34738
35170
35008
35008
35215
34909
35188
35098
35278
35224
35251
35206
34972
35719
35053
35530
34855
34738
35152
34981
35152
35296
34711
35449
35404
34918
35323
35323
34864
34963
35242
34927
34972
35251
35197
35521
35224
35467
34909
35080
35242
35566
34765
35170
35233
34891
35467
35071
35152
35152
35098
34936
35116
34792
34981
35053
34918
34801
35206
35332
35197
35332
34918
35413
35089
35359
35017
35098
34738
34855
35413
35458
34801
34873
35233
34927
35143
34927
35278
35431
35125
35206
35287
35107
35251
34990
35098
35638
35107
34963
34792
35251
34810
34954
35278
34882
35323
35062
35035
34828
34882
35629
35269
35062
35557
35188
35071
35476
34972
34873
35278
34918
35044
35350
34567
35278
35125
35323
35215
35170
35152
35773
35071
34954
35476
34900
35071
35269
34936
34909
35323
35170
34918
34972
35197
34999
35062
34801
35035
34540
35161
35170
35242
35332
35278
35080
35395
35485
35314
35278
35458
35566
34864
35215
34810
35647
35395
35521
35503
35188
35116
35368
35161
35296
34909
34873
34882
35386
35404
35431
35458
35062
34864
35179
34990
35584
35404
34981
35404
35476
34909
35116
34927
35035
35341
34954
34792
35197
34657
35485
35161
35242
35287
35278
34945
34891
34873
34936
35485
35539
34549
35251
35062
35233
35197
35233
35359
35008
35224
35224
35197
35557
34990
34432
34873
35251
34774
35161
35269
35242
35413
35197
35035
35260
35557
35179
35206
34819
34963
34837
35404
35584
35665
34954
35260
35080
35242
34918
34999
35350
34540
35305
35035
35269
35404
34684
34828
34900
35350
35026
34972
34837
34684
35323
34801
34918
35017
35701
34945
35611
34945
35251
35035
35269
34819
35215
35017
35089
35035
34954
35395
35251
35107
35071
34918
35278
35215
35206
35233
35143
34612
34711
34945
35008
35098
35161
35422
35170
35269
35323
35008
35197
35008
35269
34765
35035
35080
35530
35233
35620
34828
34828
35206
34729
35206
35233
35215
35422
34747
35107
35089
35233
35125
35098
35260
35107
34801
35125
34891
34963
35215
35449
35098
35188
35233
34882
35395
34909
35089
34945
35251
35332
34801
35026
35368
35224
35377
35215
34738
34900
35089
35071
35170
35017
35044
35548
35413
35269
35098
35269
35071
35395
34675
34684
35116
35053
35269
34828
35323
35242
35296
35206
35134
34954
35134
35098
34549
35305
35467
35080
35566
34378
34963
35197
34900
35440
34936
34675
34990
35080
34954
35350
35206
35314
35242
34864
35089
34702
35368
35233
35404
34396
35269
35197
34936
34990
34459
35323
35242
34963
35134
34918
35332
35314
35242
35512
34864
34792
35035
34864
34927
35134
35242
35485
35035
34936
35251
34648
34963
35242
35143
35215
34810
35053
35044
35215
35170
35134
35278
35017
35413
35134
35053
35134
34765
34864
35116
34927
35188
35089
35539
35287
34783
35143
34621
35359
34810
34864
34990
34909
34918
34828
35314
35287
35413
35296
35242
34927
35377
35224
34873
35332
35521
35278
34990
35044
35134
35071
35035
35161
34846
35395
35035
35053
35368
35674
35107
35377
35440
35026
35395
34918
35413
35575
35044
35044
34756
35440
35287
35215
35206
35053
34900
35125
35026
35314
34891
34927
35098
35611
35359
34810
34747
35089
35098
35008
34747
34711
35404
34855
35143
35332
35332
35170
35278
35035
34837
35062
34981
35233
34756
35161
35413
35179
35449
35017
35134
35098
35197
35314
35152
35053
35683
34945
35107
35287
35314
35377
35368
35017
34990
35521
35323
34630
35125
35341
35008
35008
35035
35017
34864
34846
34810
34918
35251
35107
35233
35233
35305
35467
34999
35008
35566
34981
35206
35233
35395
34567
34729
35206
34882
34918
35008
35161
34837
35170
35305
35368
35053
35125
35224
35368
35305
35179
35017
34945
35107
35287
35161
35071
35395
34963
35071
35053
35107
34441
35305
35476
34936
35017
35188
35449
35062
35296
35161
35575
35431
34918
34999
35278
35116
34783
35044
35395
35323
35242
35323
35116
34801
34810
35188
34918
35404
35134
35224
35683
35152
34810
35053
35116
34792
35125
34999
34684
35080
35395
35026
34927
35053
35395
35224
35098
35206
35089
35107
35080
35017
34918
35062
35296
35044
35215
34972
35314
35350
35008
34756
35215
35062
35161
34864
35359
35476
35404
35278
34954
34963
34828
35089
34774
35107
35224
35152
35539
35458
34999
34972
35179
35224
34801
35071
35521
35026
35269
35413
35125
34990
35134
35125
34936
34945
34765
35215
35161
35152
34837
35017
35224
34909
34999
35152
35188
34972
35440
34945
34864
35071
35017
35179
35503
35323
35350
35170
35053
34846
35170
34999
35467
34954
35287
35197
34810
35260
35071
35359
35359
34927
35269
35089
35674
35368
35278
35116
34702
34801
35179
35359
35026
34486
34675
34981
34774
35494
34927
35287
34765
34927
35323
35134
34702
35080
35431
35161
35026
35359
35278
34909
35143
35134
34873
34621
35350
35323
35116
34882
35134
35188
35215
34873
34864
34873
35224
34792
35035
34981
35053
35161
35116
34855
34972
35305
35107
35458
34999
35098
35287
34774
35071
35170
35080
35269
35188
35026
35071
34729
35278
35251
35233
35179
35485
35062
35557
35431
35260
34945
35125
35134
35737
34702
35062
34783
35224
34846
35404
34963
35404
34576
34756
34639
35377
35791
34837
35512
34873
34873
34927
35449
35350
35458
35017
34873
35224
35152
35206
34918
35197
34873
35386
35098
35467
35215
35215
34963
34873
34972
35539
35224
34756
35350
35341
35386
35089
35026
34702
35017
34864
34711
35062
34828
35044
35071
34981
35188
35134
35017
34945
34909
34990
35035
35044
35143
34945
35287
34567
35323
35170
35260
35098
34468
35386
34945
35251
34891
34990
35521
35053
35404
35413
34801
34792
35143
35134
35305
35260
35206
35341
35539
35278
35314
35242
35575
34981
35314
35170
35377
35071
35233
35278
35098
35053
34801
35224
35161
35071
34882
34999
35017
34972
35215
35215
35332
35107
35233
35188
34963
35287
35098
35485
34945
34873
35386
35062
35368
34891
34891
34963
35071
34972
34963
35188
35017
34909
34999
34981
35098
35314
35170
35017
34684
34972
34828
34891
35449
34594
35044
34900
34927
35125
35431
34738
35359
34981
34963
35035
35008
35035
34792
34954
35179
34972
35584
35413
35287
35161
34846
35017
35107
35278
35008
34702
35071
35179
34918
34495
35638
35062
35476
35296
35224
35332
35170
35512
35359
35593
34963
35242
35368
35485
35134
35197
35287
34909
35044
34837
35341
35080
35134
35008
35125
35368
34459
35665
35170
35332
34918
36016
34738
35233
35071
34990
35539
35350
35422
34864
34981
35404
34945
34873
34567
35071
35197
35215
35080
34729
35422
35449
34891
35233
35548
35359
35638
35053
35017
35260
35242
35449
35287
35278
35251
34567
34972
34963
35251
35161
34945
35107
35278
35026
34738
35188
34765
35350
34990
35242
35422
35134
35026
35053
35134
34936
35080
35296
35035
34711
35404
34801
34981
35179
35305
35233
34954
35530
35134
34810
35458
34720
35629
35197
35503
34873
34810
34963
35089
35206
35008
35071
35503
34720
34864
34855
35062
35107
34765
34711
35395
35107
35278
35440
34864
34828
35098
35134
35377
35053
35197
35233
34927
35548
34801
35161
34819
34981
35044
34909
35287
34936
35134
34864
35089
35035
34774
34792
35206
35341
35260
35530
35350
35116
35062
35134
34756
35044
34855
35224
35008
35332
34918
35575
35143
35278
35098
34774
35125
35017
35134
35296
35359
35368
35116
35143
35395
35395
34909
35287
35080
34666
34891
35071
34738
34855
35089
35215
34828
34873
35332
35269
34855
34999
35035
35440
35062
35080
34999
35440
35287
34990
35287
35143
34891
35368
35242
35422
35152
35053
35134
35368
35161
35197
35044
35053
35134
35008
35116
35107
34693
35611
35125
34900
34837
35242
34918
34927
34963
35332
34963
35008
34639
34711
35233
35170
34882
35161
35170
34918
34702
34801
35179
35557
34765
35116
34918
35332
35197
35314
35170
34981
34819
34927
35098
34954
35215
35197
35431
34765
34954
34972
35296
35197
34972
35287
34990
35260
34963
35170
34972
35413
35107
35323
35296
35251
35044
35179
35269
35152
35161
35161
35053
35269
35449
35188
34747
35287
34729
35107
34828
34855
35467
35458
34783
35071
35170
34801
34891
35251
35422
35080
35296
35179
34990
35476
35035
34873
35071
35332
35287
35035
34882
34801
34765
35242
35278
35548
34918
35143
35170
34891
34864
35269
35242
35197
35152
35071
34999
35224
34828
35485
35629
35350
35161
34990
35107
35026
34846
35053
35206
34972
35332
34846
35395
35296
34981
34936
35053
35206
35206
34765
35215
35260
35251
34900
35089
35044
35350
35152
35215
35197
35143
35080
34999
35476
35089
35377
34738
34819
35134
34828
34972
35098
35017
35143
35332
35260
35053
35512
35539
35332
35053
35053
34639
35350
35134
35422
35062
35044
35440
34927
35215
35044
35431
34918
35188
34864
35323
34846
34909
34783
35143
35080
35170
35116
35467
34828
34891
35251
34972
35278
35332
35350
35143
35458
35134
35008
35062
35305
35152
34972
35233
34864
34981
34540
35386
35224
35566
35134
34729
35431
35017
34864
35215
35197
35377
35224
34792
35467
35125
35089
35116
35287
35485
35278
35233
34882
35134
34981
35269
34900
34684
35431
34693
35206
35161
35161
35269
34990
35575
35179
34981
35224
35089
35323
34675
35080
35467
35476
35152
35296
35062
35125
35008
35179
34909
34936
34900
34909
35359
35296
35008
35170
34783
35206
35071
34783
35026
35305
35278
35188
35377
34963
34819
34891
35215
35062
34909
34702
35467
34882
35152
34882
35314
34891
35827
35125
35080
35449
35287
34927
35449
35719
35233
34837
34981
35683
35575
35107
35656
35476
35242
35314
35107
35413
35260
34801
35395
35413
34918
35323
35143
35062
35161
35008
35098
34909
35197
35242
34720
35350
35116
34558
35206
35089
35125
35242
34918
35197
34945
34783
35035
35350
35188
35116
35305
34909
35305
34909
35143
34945
35188
35170
34747
34972
35251
35314
35341
35044
35422
35044
35125
35260
35017
35143
34981
34927
35008
34819
34981
35269
34927
34990
35341
35035
34747
35017
35017
34909
35251
34954
35593
34711
34972
35467
34684
35665
35350
35476
35044
34927
34972
34999
34864
34792
34747
34702
34909
35377
34864
35080
35125
35512
35521
34846
35161
35197
34891
35071
35044
35125
34828
34891
34981
34720
34972
35197
35008
35296
34846
35215
35170
35161
34954
35134
34648
35026
35512
35197
35179
35179
35125
35521
35008
34819
35071
35242
35413
35404
34981
35269
35062
35341
35467
35008
35314
35089
34963
35422
35179
34999
34810
34666
35188
35341
35044
35386
34918
34621
35026
34999
35143
35125
35269
35206
34594
35422
35071
35161
35413
35485
35314
34981
35368
35143
35305
35008
34909
34828
35350
35431
34720
34990
35008
35512
34648
35350
35251
34900
34837
35125
35044
35296
35242
35089
34738
34909
35260
34945
34882
35143
35386
35314
35431
35188
34963
35602
35071
35431
35584
35143
35134
35287
34999
35413
34900
35287
35467
35269
35116
34927
35197
34711
34936
35008
35170
35125
35368
35152
35305
35413
34999
35053
34936
34936
35080
34873
34819
34990
35071
35143
34747
35188
34909
34873
35017
35179
35098
35170
34693
35260
34756
34981
35728
34846
35080
35161
35125
34720
35161
35224
34999
35413
35008
34882
35368
34936
34693
34765
35260
35341
35323
34819
35458
35215
34855
34981
35026
35278
34999
35359
34936
34837
34882
35269
35206
34729
35296
35728
34738
35170
34909
35116
35242
35161
34999
35152
34999
35269
35404
35431
34657
34972
34972
35377
34711
35206
35188
35143
35134
34837
35674
35089
35278
34990
35359
35125
35125
35116
35404
35152
35206
35125
35098
34963
35206
34945
35161
34963
34900
35440
35197
35116
35242
35125
34828
34828
34828
35170
34873
35521
35107
35485
35107
35134
34900
35287
35458
34855
35332
35251
34783
34540
35125
35107
35260
35386
35152
35386
35233
35287
35314
35224
34774
34828
35251
35359
35269
35152
35080
35413
35116
35152
35089
35458
35071
35026
35215
35251
35323
34990
35512
35071
35152
35287
34837
35188
34882
34918
35638
34990
35323
34981
35107
35449
35089
35008
35206
35179
34468
35179
35107
35548
35440
34576
34963
35233
34756
34972
34927
35134
35215
34909
35197
35233
35089
35035
35503
35134
35125
34990
35170
35107
34945
35359
35098
35134
34729
34954
35323
35017
35233
35224
35449
35539
34909
35368
35107
35206
34693
34909
34576
34999
35440
34765
34567
35035
35368
35422
35134
35287
35053
35251
34738
34828
34873
35071
35557
35089
35296
35332
34729
34945
35071
34900
35359
35413
34855
35413
34900
35404
34891
35314
35494
34945
35269
34900
35188
35305
34720
34774
35215
34999
35134
35197
35323
34927
35251
34873
34783
35377
35350
35305
35233
35260
34612
35134
34900
34774
35260
35071
35305
34981
34945
34927
35341
35332
35143
35242
34774
34972
35017
35323
35089
35548
35224
35062
35053
35107
35584
34855
35116
34945
35224
34972
34999
35206
34702
34810
35161
35188
35179
34945
35008
35431
34837
34882
34927
35224
34990
35224
35152
35206
34846
35431
35206
35107
35242
34450
34792
35197
34855
35080
35341
34999
35341
35071
35116
35017
35053
35350
35053
34981
35017
35161
35134
35737
34945
35026
35332
35206
35494
34999
35071
34711
35071
34873
35530
34630
35152
35305
35215
35296
35125
35206
35017
35404
34675
34963
35377
34909
35107
34846
35458
35251
35098
35170
35503
35143
35458
35161
35134
35233
34819
34828
35080
35242
35557
35179
34846
34864
35359
35485
35341
35296
35197
34882
35260
35098
34963
34990
35494
35413
35359
35332
35395
35314
34819
35251
34900
35089
35062
35098
34783
35188
35089
35251
35143
35197
35386
35242
35197
35233
35197
35332
34999
34999
35278
35224
35026
35107
35044
34774
35080
35242
34522
35206
35575
34909
35179
35278
35305
35071
35125
35413
35278
35107
35170
35035
35701
35026
35206
35188
35323
34990
35224
35035
35170
35206
34711
34819
34882
34900
35431
35179
35323
35206
35206
35287
35161
35323
35071
34918
35251
35260
34882
35404
35242
35044
35188
35629
34882
34513
35395
35098
35134
34702
34756
34783
35170
35485
35116
35386
34963
34783
35053
34837
35143
35584
35206
35197
35026
35224
35017
35269
35071
34981
34945
34936
35584
35287
35062
35260
35449
34999
34846
35179
34675
34873
35143
35188
34900
34918
35395
35188
35125
34891
35413
35098
35386
35368
35476
34837
35314
35053
35224
34945
34558
34909
35287
35296
34999
35143
35089
35179
35260
35152
35224
35134
35179
35125
35287
35629
35422
34909
34999
35161
35260
35080
34981
35179
34909
35098
35197
35386
35134
35476
35161
35197
34981
35125
35485
35026
35917
35197
34927
35197
35206
35143
35026
35368
35062
35035
34873
34693
34774
35314
35044
34738
35044
35062
35188
35197
35044
35080
35143
35539
35152
34729
35179
35053
35359
35008
35134
35062
35629
35098
34828
35062
35179
35575
35476
34864
35188
34693
35089
34747
34819
34999
35323
34801
35386
35413
35125
35026
35521
35260
35449
35233
35125
35188
34828
35278
34801
34981
34981
35566
35116
35107
35035
35476
35107
35449
35431
35260
35395
35215
34702
35206
35323
35413
34918
35044
35170
34684
35188
35161
35188
35170
35260
35134
34963
35035
34864
35188
35197
35080
35341
35278
34747
34531
34999
35089
34657
34729
34765
34864
35188
34981
35044
34909
35080
34828
35323
35359
35125
34756
35647
35368
35422
35107
35386
35197
35404
35080
35296
35071
34324
35008
35233
35017
35143
35107
35611
35404
35224
35125
34954
35521
35467
34801
35062
35170
35161
35134
34378
34918
34891
35422
35206
35134
35179
35611
34945
35062
35017
35341
34738
35638
35620
34603
35071
34918
35323
34810
35314
35035
35089
35134
35053
35089
35332
35098
35125
34927
34990
35035
35458
35422
35269
35323
35467
34873
35107
34846
35026
34711
35089
34954
35080
34972
34828
35008
35080
35206
35089
35053
35404
35296
35170
34558
35161
34684
35296
35161
34612
34882
35116
34468
35332
35008
34963
34612
34981
34990
35125
35026
34810
35683
35377
35098
34999
35233
34756
34738
34981
35773
35305
35143
35368
34864
35053
35404
35089
35269
34900
35224
34918
35485
35197
35053
35026
35485
35062
35170
35089
34909
35026
35233
35611
34918
34918
35071
35323
35260
35494
35350
35440
35143
35116
34972
35323
34684
35350
34675
34855
34396
34549
35026
35278
34918
35062
35161
35224
35485
34900
35242
35161
35287
34576
35161
35197
34936
35188
34765
35071
35314
34801
35098
34783
34756
35125
35224
35305
35008
35422
34711
35134
35206
34963
35179
35224
35377
35260
35152
35314
34900
35296
35341
35368
35143
34999
34900
34945
35305
34999
35170
34999
35233
35017
35080
35044
34684
35080
34702
35062
35278
34783
35152
35323
34963
35602
35458
35323
35449
35242
34954
34630
34909
35305
34999
35215
34882
35296
35512
35179
35107
35485
34954
34963
34540
35017
35296
34567
35197
35215
34981
35179
34747
34999
35197
34972
35359
34954
35197
35008
35161
35386
35431
35377
35233
35197
35071
35134
34972
35233
35188
34954
35278
34648
35044
35323
35062
34846
35071
35107
35161
35179
34945
35125
35224
35053
35053
35368
35116
34927
35089
35107
35395
35017
35332
35341
35125
35341
35332
35467
35206
35107
34585
35242
35296
35098
35233
35143
35422
35260
35449
34954
34936
35620
35188
35350
34999
35035
34936
34963
35368
34945
34702
34765
35026
35197
35098
35071
35116
34891
34972
35305
35008
35098
35287
34981
35206
35008
35449
34855
35197
34882
35548
35143
35314
34909
35476
35296
34936
34963
35071
35188
35548
34711
35296
35368
34756
35242
35098
35008
34756
35197
35026
35206
34990
34648
35080
35395
35503
34990
35404
34810
35089
35242
35206
34882
35071
34909
35035
35143
34990
35143
34693
34900
34828
34927
35035
35134
34972
35323
35116
35206
35188
34891
35170
35332
34990
35044
35296
35242
35089
35062
35530
34900
35143
35422
35116
34981
35305
35098
35206
35449
35431
35341
35242
35017
35017
35035
35188
35044
35422
35062
35071
35278
35035
34936
34882
34972
34783
35323
35053
34882
35503
35179
35359
35134
35017
35377
35143
35287
35062
34927
35251
35161
35629
34774
35404
35485
35035
34945
34918
34531
35332
34882
35017
35296
35521
35098
35278
35179
34882
34954
34954
34828
34882
35143
35215
35089
35377
35233
35260
35116
35215
34873
35242
35377
35341
34837
34999
34900
35071
34999
35125
35287
35179
35053
35026
35053
35143
34477
34981
35422
34882
34576
35692
35197
35044
34954
35728
34846
34936
34819
34855
35206
34738
35017
35071
35044
34666
35197
34873
35341
35017
35503
35107
35197
35179
35125
35251
35134
35008
35638
34873
35179
35224
34891
34900
34882
35341
35053
34810
35260
35647
35242
35188
35242
35395
35053
35053
35170
35962
35197
34423
34972
34963
35251
35188
35044
35152
34981
35557
34891
34945
34729
35161
35044
35116
35044
35422
35404
35179
34828
35116
35692
34954
34990
34765
35152
35125
34900
35233
35629
34900
35080
34873
35116
34648
35143
35512
34927
35179
35134
35260
34999
35287
34603
34837
35530
34738
35422
35071
34936
35296
34882
34945
35215
35017
35305
35116
35620
35215
35143
35161
35062
34972
35215
35008
35422
35242
35161
35260
35368
35053
34999
