SwitchPairsDijkstra100000
31147
30958
31156
31237
31111
31192
31363
31408
31444
31219
31075
31444
31435
31561
30841
31354
31138
31030
31390
31345
31192
31210
31183
31219
31120
31318
31273
31732
31048
31327
31165
31084
30976
31642
30868
31174
31318
31030
31111
31003
31147
31084
31174
31426
31048
31255
31075
31003
30949
31579
30985
31129
31219
31003
31102
30814
31255
31444
31120
30823
30904
31147
31102
30940
31318
31102
30877
30958
30940
31453
31129
31228
31327
31093
31021
30949
31408
31021
31282
31327
31048
31093
31075
31039
31021
30994
31345
31129
31336
31318
31129
31372
31165
31300
31309
31048
31210
31462
31129
31300
31102
31093
30967
30751
30805
31129
31057
31057
31084
30850
31264
31291
31444
31003
31309
31786
31390
31012
30976
31003
31255
31354
31120
31480
30967
31201
30994
31156
30958
31345
31147
31291
31210
31129
31264
31741
31120
31822
31255
31120
31201
31156
31210
30589
31057
31453
31318
30922
31444
31174
31534
31363
31129
31453
31057
31759
31066
30967
31444
31462
30787
31480
31363
30967
31003
31048
30616
31201
31156
31201
31102
30958
31030
31165
31021
31426
31372
31471
30832
31579
31282
30634
30913
31111
31642
30769
31471
31327
31210
31228
30958
31426
30949
31183
30922
31039
31642
31615
31300
31174
31282
30886
31210
31039
31111
31336
31129
31048
31759
30895
31255
31264
31282
31318
30931
30868
31102
31417
31165
31525
31129
31246
31039
31615
31606
31039
30976
31030
31489
31174
31192
31579
31093
30841
31120
31210
31138
31003
31273
31102
30886
31156
31372
31840
31129
31282
31687
31543
31111
31255
31228
31156
31165
30958
31210
31444
30949
31147
31372
30967
31075
31417
31021
31273
31093
31057
31030
31057
30904
30958
31246
31066
31093
31336
30886
31435
31129
31309
31048
31084
31156
31057
30778
31057
31255
30904
31183
31048
31453
30832
31363
31021
31048
31606
31156
30841
31165
31111
31156
31552
31174
31030
30760
31102
30940
31039
31021
31057
31201
31156
31525
31372
31318
31201
31399
31255
30751
31327
31048
31354
31039
31840
31192
31471
31084
31273
31129
31147
31048
31345
31291
31327
31084
31264
31345
31309
30868
31318
31255
31210
31426
30832
31030
31354
31399
31075
30760
31534
31444
30751
31210
31066
30994
31534
31129
30913
31075
31417
31435
31534
31237
31102
31435
31336
31561
30913
30949
31003
31615
31111
31102
30868
31309
31291
30832
30958
30859
31102
31597
31165
31093
31111
30949
31354
30976
31057
31381
31534
31066
31237
31165
31399
31165
31417
30877
30895
31318
