SwitchPairsDijkstra10000
31129
31075
31120
31408
31219
31129
31273
31201
31264
31111
31066
30922
30706
30931
31399
31498
31102
31048
31291
30841
31021
30994
31318
31399
31318
31426
31345
31390
31183
31372
31426
31300
31093
31192
30994
30976
30958
30706
31336
31183
30796
31003
31039
31075
31642
30985
31246
31336
31219
30904
31093
31372
31219
30760
31255
31570
30787
31327
31462
30922
31012
31039
31606
31111
31075
31471
31525
31120
31633
31399
31111
31255
30895
31138
31381
30985
31129
31264
31219
30913
30886
31498
31372
31372
31399
30652
31624
31696
31246
31201
31687
31201
31696
31021
31057
31255
31012
31381
30940
31075
31417
30976
30931
31750
31057
31264
30670
30805
30823
30904
31237
31426
31552
31462
30742
31318
31363
30868
31669
31345
31291
31219
31462
30949
31291
31327
31327
31282
30778
31030
31579
31453
31228
31273
30796
31201
31579
31120
31057
31048
30985
30967
31273
30913
30859
31426
31408
31255
30868
31156
31219
31246
31012
31120
31066
31219
31309
31246
31111
31219
31228
31291
31291
31471
31264
31156
31147
31228
30859
31309
31183
31039
31120
30913
30976
31237
31246
31561
31354
31192
31021
31066
31363
31300
30769
30841
31345
31201
31183
31624
31435
31624
30922
31345
31318
31048
31021
31390
31129
31174
31183
30742
31057
31795
30796
31507
31498
31048
30976
31327
31021
31426
30832
31273
30985
31201
31354
30940
31246
31048
31174
31489
31120
31228
31039
31120
31174
30985
30823
31192
30715
31336
30976
31237
30832
31237
31003
31174
31192
31192
31408
30949
31066
31039
31129
31246
31408
31453
31237
31147
31066
31021
31102
31129
31246
31300
31102
31228
31138
31219
31147
31030
30652
31381
31165
31102
31201
31111
30814
30940
31165
31579
31624
31390
31147
31615
31570
31372
31066
31111
31444
31318
31138
31120
31525
31471
31597
31111
30823
31309
31408
31471
30895
30976
31111
31165
31066
31264
30877
31273
31174
31345
30949
31246
31588
31273
31219
31228
30904
30877
31264
31174
30904
30895
31264
31057
31336
31336
31354
30940
30679
31111
31237
30940
31057
31075
30742
31039
30931
31381
31282
31084
31021
31165
31291
31219
31201
30859
31075
30697
31525
31273
31183
31021
31156
31345
31048
31246
31012
31156
31741
31345
31183
31093
31867
30895
31480
31633
31336
31399
31138
30940
31435
30949
31552
31039
31039
31147
31291
31138
31012
31111
31345
31246
31282
31165
31291
31273
30688
31111
31561
31381
31282
31246
31201
31066
31093
30931
31021
30715
31201
31309
31489
30913
31138
31039
31183
31210
31111
30967
31219
31408
30787
31354
31732
31075
30742
31138
31228
31030
32011
31372
31345
31471
30994
30850
31300
31291
31309
30679
31246
31300
30895
31210
31201
31273
30796
31093
31138
31129
30976
31210
31354
31048
31201
30868
31291
30985
31489
31111
31336
31408
31210
31093
31048
30823
30895
31210
30940
31300
31462
31372
30958
31255
31066
31273
31471
31057
31165
31174
31147
31228
30931
30895
31165
30742
31264
31291
30940
31021
31651
31300
31417
31147
31219
31021
31003
31408
30796
31372
31399
31021
31210
31507
30940
31210
31255
31282
31471
31138
31390
30976
30994
31084
31057
31093
31381
30706
30976
31237
31246
31165
31201
31075
31147
31048
31057
31183
31183
31399
31003
31201
31354
31183
31777
31381
31021
31309
31471
31138
31138
31228
31588
31201
30868
31210
31633
30967
30949
31120
31264
30949
31561
31012
31300
31138
30877
30940
31453
31237
31345
31102
30976
31237
31129
30850
30841
31498
31165
30895
30823
30895
31318
30922
31624
31372
31210
31309
31444
30967
31741
31093
31480
30940
31030
31003
31075
31228
30949
31228
30976
31300
31381
31111
31606
31147
31210
30868
31120
31336
31435
31057
31228
31291
31561
31237
31174
31039
31012
31255
31156
31417
31066
31138
30994
31399
31408
31273
31273
31453
30913
31255
30769
31363
30922
30985
31651
31075
31219
31129
31129
31300
30796
31210
31111
31138
30904
31435
30976
31336
31030
31264
31102
30805
31480
31417
31300
31138
31066
30985
31120
30859
31426
31282
31003
30805
30796
31282
31066
31084
31381
31219
31417
31210
30868
31012
31507
31858
31444
31174
30994
31012
30922
31381
31462
31246
31579
30985
30697
30949
31345
30895
31390
31219
31156
31165
31120
30967
30967
31039
31129
31363
31291
31246
31084
31552
31183
31399
31327
31156
30877
31345
31237
31237
31291
31111
30985
31093
31066
31174
31300
31282
30616
31048
31201
30913
30913
31723
30868
31093
30931
31336
31003
31255
31336
31453
30994
31552
31048
31507
31255
30814
31417
31597
31174
31480
31552
30985
31354
31264
30913
31354
31138
31741
31426
31138
31327
31030
30922
31714
31309
30832
31012
31111
31471
31435
31093
31390
31183
30958
30868
30913
31381
31867
31192
30949
31156
31111
31363
31255
31030
31399
30913
30859
31147
30877
30913
31138
31408
31003
30832
31498
31309
30958
31147
30895
31813
30859
31219
31534
31444
31066
31192
31525
30832
31219
31111
30877
31372
31417
31129
31273
31075
31048
31426
31237
31597
30841
31147
31120
31075
31435
31201
31741
31165
30922
30832
31390
31390
30913
30895
31273
31210
31615
31093
30805
31102
30985
31345
31066
31003
31066
31399
31426
31066
31210
31066
31381
31039
31228
31543
31444
31255
31003
30940
31786
31102
30994
30922
31282
31327
31354
31183
31363
30868
30733
31066
31129
31453
30940
31687
31219
30886
30985
31039
31687
31039
31039
31669
31255
31057
31228
31210
31642
31201
31273
31246
31102
30742
30841
31057
31237
31318
30706
31138
31165
31417
31057
30931
31165
31084
31111
31273
30985
30868
30949
31201
31237
31336
31480
31399
31300
31615
31732
31390
31183
31282
31408
30949
30895
30976
31579
31030
31237
31084
31120
31048
31066
31273
31066
30886
31255
30967
31237
31075
31021
31246
31210
31309
30904
31318
31471
31237
31066
30850
30850
30940
30760
31255
31228
31768
31345
31084
30904
31354
31183
31363
31777
31300
30913
31030
30859
31246
31516
31174
31957
30850
31066
31255
30805
31111
30994
31129
30949
31480
30769
30913
31048
31066
30922
31480
30931
31453
31687
31408
31534
31201
31183
30814
31426
30967
31237
31453
31138
31363
31210
31435
31165
30823
31165
31282
31246
30985
31381
31138
31489
31426
31048
31201
31201
31534
31966
31237
30922
31408
31516
31264
31264
31057
31129
31012
31282
31192
31156
30850
31057
31147
30886
31336
31210
31030
30679
30832
30904
31174
31012
31084
31264
31120
31039
31327
31237
31264
31291
30958
31264
31120
31003
31246
30877
30985
31570
31642
30742
31417
31390
31345
31246
30859
31012
31138
31129
31750
31192
31210
30895
31651
30922
31129
31246
31426
30886
31264
31183
31048
31273
31507
31246
31138
31075
30985
30742
31597
31075
31210
31273
30940
31201
31354
31444
30976
30958
31390
31075
31084
31039
31030
31210
31084
31012
31876
31921
31057
30787
31111
31102
30787
31084
31336
31327
31300
31381
30931
31048
31408
31048
31165
30994
31228
30931
31183
31318
31345
31165
30814
30931
31300
31165
30967
31291
31237
31102
31183
31291
31246
31741
31282
31003
30985
31210
31570
31066
31354
31399
31363
30949
31057
31021
31669
31300
31030
30733
31597
31120
30922
30769
31039
31543
31228
30967
30814
31435
31120
31291
31093
31336
31399
30994
30841
31534
31057
31264
30814
30643
31588
31093
31345
31021
31327
30913
31147
31237
31345
30931
31156
31228
31462
31264
31255
31408
31309
31354
31147
31687
31174
31012
30967
31822
30940
31120
30760
30949
31525
31381
31552
31318
31291
31057
31219
31228
31138
31138
31048
31012
31282
31255
31534
31021
31273
31030
31093
30940
30994
31561
31183
31291
30787
31489
30787
31228
31390
30886
31219
31345
31003
31300
31354
30967
31084
31399
31444
31237
31246
31705
30796
31336
30733
31210
31111
31039
31192
31156
31408
30949
30967
31453
30787
31183
31003
31273
31174
31516
31156
31498
31012
31066
31147
31480
30922
31192
30787
30940
31273
31210
31003
31138
31570
31318
31570
31318
31642
30841
31642
31498
30922
31399
31363
30967
31570
31003
30949
31021
31246
31354
31660
31318
31561
31273
31075
31057
30769
31219
31237
31408
30958
31129
31156
31624
31597
31579
31129
31669
31255
31102
31309
31183
31183
31309
30904
31003
31237
31291
30868
31075
31174
30985
30922
31066
31228
31030
31354
31282
31300
31066
31174
31354
31255
31318
31066
31552
31147
30967
30967
31210
31741
31255
31066
31255
31111
31354
31255
31462
31453
31498
30931
31444
31651
31453
31237
31012
31498
30733
31219
30940
31453
31075
31417
30922
30940
31660
31651
31291
31624
31480
31012
31291
31237
30841
30958
31336
31111
30796
30895
31597
31030
31471
31273
30967
31381
31165
31336
31264
31498
31462
31273
31066
31390
30958
30697
31129
31156
30904
31183
31345
31444
31498
31147
31417
31327
30940
31039
31255
30931
31030
31039
31615
31345
31246
31255
31282
31273
31534
31066
31111
31129
31183
31057
30625
31012
30949
31354
31075
31345
31777
31363
31327
31624
30706
31444
31372
31318
31345
31156
31237
30940
31255
31327
31534
31165
30886
30850
31219
31399
31111
31291
31633
31201
31192
31480
30967
31318
31246
31318
31129
31192
31273
31021
31363
31363
31255
30913
30994
30958
31273
31318
31246
30967
30913
31408
30787
31210
31606
31012
31300
31192
31516
30823
31075
31561
31732
31084
31129
30967
31426
31534
31300
31003
31219
30823
31075
31489
31228
30751
31057
31381
31615
31030
31552
31345
30922
31300
31156
31408
31201
31471
31192
31255
31066
31174
31273
30922
31606
30922
31138
31381
31210
30931
31048
31120
30967
31030
31372
31642
31192
31480
30958
31075
31210
30715
31417
30922
31129
30949
31147
30787
31498
31264
30985
31462
30841
31183
31228
31507
31075
31030
31138
31237
31264
31147
30859
31093
31345
31084
31228
30733
31039
31021
31300
31174
31201
31588
30994
30904
31417
31084
30994
31408
31489
31327
30850
30913
31507
30976
31138
31759
31228
31525
31192
31057
31066
31291
31111
31426
31075
31129
31300
31210
31300
31012
31534
31435
31453
31453
31219
31111
31336
31084
31147
30922
30994
31462
31201
31768
31255
31255
31246
31192
31030
31039
31264
31120
31183
31381
30868
31732
31183
31210
31354
31174
31399
31399
31057
31075
31345
31057
31264
31372
31165
31282
31507
31246
31165
31210
30994
31282
31354
31192
31273
31336
31399
31201
31165
31093
31057
31300
30670
31237
31174
31156
31399
31093
31066
30904
31579
31066
31318
31336
31651
31147
31264
31255
31174
30967
30850
31183
31093
30940
31156
31336
31309
31030
31660
31507
31084
31219
31588
31111
31480
30985
30904
31147
30859
31525
31147
31192
31309
31246
31093
31021
31030
31030
31462
31147
31066
30823
31246
31264
30949
30895
31030
30904
31192
30850
31111
31147
31156
30913
31498
31210
31192
31426
31525
31390
30904
31156
31075
30850
31588
31453
30922
31030
30967
31606
31597
31165
31291
30967
31228
31192
31120
31111
30823
31417
31030
31336
31336
31372
31318
31084
31237
31651
31264
31552
30868
31327
31111
31300
31426
30931
31660
31228
31129
31084
31597
30949
30976
31192
31453
31165
30976
30895
31561
31363
30922
30994
31138
31237
30823
31138
31165
31264
31561
31075
31300
31057
31318
31687
31228
31030
31408
31300
30931
31138
31012
31183
31282
30886
31039
30976
31264
30940
30859
30859
30697
31786
31210
31048
31525
31435
30931
31759
31030
30706
31030
31120
31129
30949
31885
31021
31156
31471
30940
31624
31228
31327
31120
30985
31282
30886
31093
31156
31282
31048
31327
30859
31057
31552
31048
31453
30967
30949
31507
30940
31219
31174
31489
30994
31039
31192
31156
31327
31291
30985
31309
30922
31246
31435
30931
31624
30994
31579
31507
31291
31435
31003
30895
31228
31471
30787
30895
31057
31021
31201
31174
31273
31255
31102
31048
31282
31318
30814
31300
31435
31525
31462
31255
31201
30949
31138
31498
31219
31489
30832
31264
31291
30949
31669
31435
