GridCost,SwitchPairs
56500,1,0,0,0
56653,1,0,0,0
56527,1,0,0,0
56779,1,0,0,0
56482,1,0,0,0
56626,1,0,0,0
56725,1,0,0,0
56536,1,0,0,0
56671,1,0,0,0
56509,1,0,0,0
